issue_id	function_address	function_name	occurrence	decompiler_line	classification	reason	compiler_blocker	abi_blocker	excerpt
006DA080/raw_pointer_offset/d25df5475674/1	006DA080	FUN_006da080	2	50	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	(**(code **)(*(int *)param_1[0x73] + 0x80))((int *)param_1[0x73],0);
006DB6F0/raw_pointer_offset/f0b0e4b3470f/1	006DB6F0	FUN_006db6f0	1	20	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	iVar1 = -*(int *)(s_AppClassTy__DeleteObject_Error___007ee83c + param_1 * -4 + 0x18);
006DBAB0/raw_pointer_offset/74a291fba017/1	006DBAB0	ST3DSMAPContext::sub_006DBAB0	1	50	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	FUN_006a5e90(*(short **)(this->field_031C + iVar2 + 0xec));
006DBD20/raw_pointer_offset/736501635aee/1	006DBD20	ST3DSMAPContext::sub_006DBD20	1	100	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(AnonPointee_ST3DSMAPContext_0280 **)(param_1->field_0358 + 0x280) = param_1->field_0280;
006DBD20/raw_pointer_offset/bc4536ef238a/1	006DBD20	ST3DSMAPContext::sub_006DBD20	2	118	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(param_1->field_0358 + 0x134) = 1;
006DC050/raw_pointer_offset/386113bc4d6b/1	006DC050	ST3DSMAPContext::sub_006DC050	7	101	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(param_1->field_0358 + 0x370) = param_1->field_0370;
006DC050/raw_pointer_offset/52e6b1b20ea7/1	006DC050	ST3DSMAPContext::sub_006DC050	3	87	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(param_1->field_0358 + 0x41c) = 0;
006DC050/raw_pointer_offset/9121255a8553/1	006DC050	ST3DSMAPContext::sub_006DC050	5	99	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(param_1->field_0358 + 0x128) = 0x70;
006DC050/raw_pointer_offset/b115dd8b5d5b/1	006DC050	ST3DSMAPContext::sub_006DC050	1	85	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(double *)(param_1->field_0358 + 0xd0) = param_12;
006DC050/raw_pointer_offset/b9d3f0bb2ac6/1	006DC050	ST3DSMAPContext::sub_006DC050	6	100	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(int *)(param_1->field_0358 + 0x380) = param_13;
006DC050/raw_pointer_offset/d8953a655333/1	006DC050	ST3DSMAPContext::sub_006DC050	2	86	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(param_1->field_0358 + 0x128) = 0;
006DC050/raw_pointer_offset/ecd8a331387e/1	006DC050	ST3DSMAPContext::sub_006DC050	4	88	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(param_1->field_0358 + 0x124) = 1;
006DCD60/raw_pointer_offset/13fef6be5a28/1	006DCD60	FUN_006dcd60	1	45	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	(*(void **)(STField<int>(param_1,0x358) + 8),iVar7 * iVar7 + 0x18);
006DCD60/raw_pointer_offset/17cfb88dd022/1	006DCD60	FUN_006dcd60	6	55	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(int *)(STField<int>(param_1,0x358) + 0x10) + 8;
006DCD60/raw_pointer_offset/4d1d2208bc07/1	006DCD60	FUN_006dcd60	8	103	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(int *)(STField<int>(param_1,0x358) + 0x370) = iVar7;
006DCD60/raw_pointer_offset/5939ea167afa/1	006DCD60	FUN_006dcd60	9	105	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(STField<int>(param_1,0x358) + 0x134) = 1;
006DCD60/raw_pointer_offset/6ab5a167432e/1	006DCD60	FUN_006dcd60	7	60	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(int *)(STField<int>(param_1,0x358) + 0x2c) = iVar7;
006DCD60/raw_pointer_offset/8ce1920fd53b/1	006DCD60	FUN_006dcd60	5	54	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(int *)(STField<int>(param_1,0x358) + 0x14) =
006DCD60/raw_pointer_offset/978dd1df279e/1	006DCD60	FUN_006dcd60	2	47	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(STField<int>(param_1,0x358) + 0xc) =
006DCD60/raw_pointer_offset/ba714b814ef1/1	006DCD60	FUN_006dcd60	4	53	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(void **)(STField<int>(param_1,0x358) + 0x10) = pvVar8;
006DCD60/raw_pointer_offset/eb3958b50531/1	006DCD60	FUN_006dcd60	3	52	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	(*(void **)(STField<int>(param_1,0x358) + 0x10),iVar7 * iVar7 + 0x10);
006E1050/raw_pointer_offset/2ca2ca32bf67/1	006E1050	ST3DSMAPContext::sub_006E1050	3	109	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(param_1->field_0358 + 0x134) = 0;
006E1050/raw_pointer_offset/736501635aee/1	006E1050	ST3DSMAPContext::sub_006E1050	1	85	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(AnonPointee_ST3DSMAPContext_0280 **)(param_1->field_0358 + 0x280) = param_1->field_0280;
006E1050/raw_pointer_offset/8427a6937502/1	006E1050	ST3DSMAPContext::sub_006E1050	2	100	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(int *)(param_1->field_0358 + 0x378) = iVar6;
006E1460/raw_pointer_offset/474a92d53fb4/1	006E1460	ST3DSMAPContext::sub_006E1460	2	330	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	this->field_0378 = *(int *)(this->field_0358 + 0x378);
006E1460/raw_pointer_offset/77909cfcc114/1	006E1460	ST3DSMAPContext::sub_006E1460	1	328	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	this->field_0374 = *(int *)(this->field_0358 + 0x374);
006EA340/raw_pointer_offset/f952c282ebfc/1	006EA340	FUN_006ea340	1	22	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	if (*(uint *)(iVar2 + param_2 * 0x114 + 0x94) <= param_3) {
006EB350/raw_pointer_offset/365c704bed40/1	006EB350	ST3DSMAPContext::sub_006EB350	1	47	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar2 = *(int *)(local_18 + 0xc + (int)local_c);
006EB4B0/raw_pointer_offset/1958b1d1f7cf/1	006EB4B0	FUN_006eb4b0	1	17	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar3 = FUN_006bbe40(*(int **)(iVar1 + 0x44),(uint *)(param_2 + 0x4ea),
006EB540/raw_pointer_offset/b7bc5bc673b0/1	006EB540	FUN_006eb540	1	12	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	(**(code **)(param_1->entries_0004[0x11]->field_0000 + 0x80))(param_1->entries_0004[0x11],0);
006F31D0/raw_pointer_offset/0ca5b3419eac/1	006F31D0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006F31D0::sub_006F31D0	2	287	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_58 = *(AnonShape_006F31D0_0BFF23DC **)(local_54 + 0xc);
006F31D0/raw_pointer_offset/c859f61dbf5f/1	006F31D0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006F31D0::sub_006F31D0	4	970	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	if (4 < *(int *)(this->field_0330 + local_5c + 0x18)) {
006F31D0/raw_pointer_offset/d24f135fc139/1	006F31D0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006F31D0::sub_006F31D0	3	903	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	if (*(int *)(local_24->field_0330 + local_5c + 0x18) <= (int)&local_58->field_0x1)
006F31D0/raw_pointer_offset/f6a89c1c5967/1	006F31D0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006F31D0::sub_006F31D0	1	204	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	(local_54 = (ushort *)(this->field_0330 + local_5c), *(int *)(local_54 + 0xc) != 0)) {
00708650/raw_pointer_offset/10b5555d1563/1	00708650	FUN_00708650	3	177	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	local_7c = *(int *)(iVar4 + param_1[0xcc] + 0x18);
00708650/raw_pointer_offset/10b5555d1563/2	00708650	FUN_00708650	4	209	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	local_7c = *(int *)(iVar4 + param_1[0xcc] + 0x18);
00708650/raw_pointer_offset/8ec1ce02d254/1	00708650	FUN_00708650	1	52	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	iVar4 = FUN_006bbe40(*(int **)(param_1[1] + 0x40),(uint *)&DAT_00857004,(int *)&DAT_00857028,
00708650/raw_pointer_offset/c1732e88c331/1	00708650	FUN_00708650	5	254	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	(**(code **)(**(int **)(param_1[1] + 0x40) + 0x80))(*(int **)(param_1[1] + 0x40),0);
00708650/raw_pointer_offset/c6bc62493aa6/1	00708650	FUN_00708650	2	151	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	local_78 = ~*(uint *)(iVar7 + *(int *)(param_1[199] + 0xc + puVar3[7] * 0x114) * 0x68)
0070B650/raw_pointer_offset/5aecbb1172da/1	0070B650	FUN_0070b650	1	13	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	return *(byte **)((int)param_1 + param_2 * 4 + 0x11);
0070B690/raw_pointer_offset/651bcc80019c/1	0070B690	FUN_0070b690	1	10	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	return *(undefined4 *)((int)param_1 + param_1[3] * 4 + 0x11);
0070CB20/raw_pointer_offset/c0ca0a58b416/1	0070CB20	FUN_0070cb20	1	50	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	bVar1 = *(byte *)(((uint)param_3->field_000E * *(int *)&param_3->field_0x4 + 0x1f >> 3 &
00714C80/raw_pointer_offset/6bfafdd27a46/1	00714C80	FUN_00714c80	1	16	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	uVar1 = *(undefined4 *)(*param_1 + 0x72);
00728DA0/raw_pointer_offset/20ec6c147400/1	00728DA0	FUN_00728da0	7	449	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	DAT_0085710c = *(uint *)(&stack0xffffff40 + local_94 * 8 + param_4 * -0x10);
00728DA0/raw_pointer_offset/51e207b6dad3/1	00728DA0	FUN_00728da0	3	339	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	*(int *)(&stack0xffffff40 + local_94 * 8 + param_4 * -0x10) = iVar14;
00728DA0/raw_pointer_offset/b4e3e2c2e4c9/1	00728DA0	FUN_00728da0	1	315	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	puVar8 = *(undefined4 **)(&stack0xffffff44 + local_94 * 8 + param_4 * -0x10);
00728DA0/raw_pointer_offset/b4e3e2c2e4c9/2	00728DA0	FUN_00728da0	4	343	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	puVar8 = *(undefined4 **)(&stack0xffffff44 + local_94 * 8 + param_4 * -0x10);
00728DA0/raw_pointer_offset/b4e3e2c2e4c9/3	00728DA0	FUN_00728da0	6	368	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	puVar8 = *(undefined4 **)(&stack0xffffff44 + local_94 * 8 + param_4 * -0x10);
00728DA0/raw_pointer_offset/b4e3e2c2e4c9/4	00728DA0	FUN_00728da0	8	451	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	puVar8 = *(undefined4 **)(&stack0xffffff44 + local_94 * 8 + param_4 * -0x10);
00728DA0/raw_pointer_offset/d4cb33a7ddec/1	00728DA0	FUN_00728da0	2	322	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	*(undefined1 **)(&stack0xffffff44 + local_94 * 8 + param_4 * -0x10) = puVar13 + iVar14;
00728DA0/raw_pointer_offset/d4cb33a7ddec/2	00728DA0	FUN_00728da0	5	350	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	*(undefined1 **)(&stack0xffffff44 + local_94 * 8 + param_4 * -0x10) = puVar13 + iVar14;
007295F0/raw_pointer_offset/4127cea6c8dd/1	007295F0	FUN_007295f0	1	80	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	(**(code **)(param_1->entries_0004[0x10]->field_0000 + 0x80))(param_1->entries_0004[0x10],0);
00751B10/raw_pointer_offset/1c22cfd23f96/1	00751B10	FUN_00751b10	1	10	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	uVar1 = *(uint *)(param_1[1] + 0x34);
00751B10/raw_pointer_offset/6df39e9f2cca/1	00751B10	FUN_00751b10	3	14	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	uVar1 = *(uint *)(*(int *)(*param_1 + 8) + 0x34);
